reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,en_content
8e3d6faf-917c-4294-9bc5-bd712f497ef5,مستخدم Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ممتاز جدا انصحكم بتنزيله,5,1,6.4.8,2021-10-19 05:02:41,,,6.4.8,"Very excellent, I advise you to download it"
caa7d0b7-8e37-49ae-8f78-81304064bd7d,مستخدم Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,شكروان شاءالله ربن يزيد امسالكم ويديم لكم دوام الصحة والعافيه على مشاركتم معنا فى هذه التنزيل الكتب,5,0,,2022-01-31 20:48:07,,,,"Thank you, God willing"
e0fbee83-debf-4713-9718-2192c5a642c0,مستخدم Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,برنامج اكثر من رائع حقيقة,5,7,6.0.5,2021-01-01 20:10:07,,,6.0.5,More than really wonderful program
01063996-830a-4c01-99b4-7ceea0b0fa58,مستخدم Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,تطبيق جميل جدا انصح به الناس,5,2,6.3.3,2021-06-23 17:34:52,,,6.3.3,Very nice application I recommend people
43b2f98b-7da5-47ac-99bd-d42bb14ae1f9,مستخدم Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ممتاز لكن ليس مجاني,5,2,6.5.0,2021-10-23 04:00:42,,,6.5.0,Excellent but not free
b4a8cc39-6ff1-4c04-b238-b3f6a28aaca1,مستخدم Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,اجمل تطبيق لتعليم اللغة الانجليزية بنصحكم بنات تنزلو انا ريماس عمري 11 سنة,5,3,6.4.6,2021-09-28 01:26:28,,,6.4.6,"The most beautiful application to teach the English language to advise you girls, I am Rimas, I am 11 years old"
c3935bc1-bf23-438b-ab1b-73578ef100c9,مستخدم Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,برنامج ررررررهيب جدا جدا,5,1,6.4.8,2021-10-13 03:40:04,,,6.4.8,"A very, very delicious program"
6a2277ab-b887-4782-b0bb-e24953777112,مستخدم Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,حلو بس مو كثير يعني لسع م جربت 😀,3,1,6.7.5,2022-05-12 20:09:24,,,6.7.5,"Sweet, but not a lot, I mean, I have tried 😀"
53c93a1b-67c2-47f9-8465-cc47691d46f8,مستخدم Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,جميل جداً ومفيد روووووعه😍,5,0,6.2.4,2021-04-11 22:33:28,,,6.2.4,Very nice and useful
2307a94c-38c3-44d9-9970-120651b0f659,مستخدم Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,تطبيق رائع جداً انصح بتحميلة,5,1,6.3.2,2021-06-16 04:57:24,,,6.3.2,Very cool application I recommend tolerance
73c095d2-5026-4c8d-9196-048d8fcdfd7c,مستخدم Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,أنه جميل جدا والمحادثه ممتعه,5,2,7.4.1,2024-05-07 16:47:01,,,7.4.1,It is very beautiful and the conversation is fun
eff437bf-78f3-419d-abc2-147f1f826d05,مستخدم Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,يفيدك اذا تبي تتعلم العله مو بالكتاب العله فينا,5,1,7.0.6,2023-04-11 08:10:33,,,7.0.6,"It helps you if you want to learn the cause, not in the book, the cause in us"
dc4aeac3-ce29-430d-bd16-31d6a3d0d8e7,مستخدم Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,كنت اريد المشاركة في مجتمع elsa و إخترت تلغرام ، و لكن كان يتم رفضي من القناة بعد 60 ثانية فقط ، لماذا ؟,4,0,7.2.2,2024-07-20 04:32:50,,,7.2.2,"I wanted to participate in the elsa community and chose Telegram, but I was rejected from the channel after just 60 seconds, why?"
ae73ebdd-636c-4e1e-84b5-ada7ed96c0f2,مستخدم Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,رائع جداً جداً انصحكم بتنزيل هذا التطبيق ❤❤❤,5,3,6.9.6,2022-11-20 02:06:44,,,6.9.6,"Very very cool, I advise you to download this app ❤❤❤"
631571e2-ff69-4f18-a0ba-5b9814bc45d5,مستخدم Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,تم مسحه لدعمكم للشواذ ومخالفة الفطرة.,1,21,6.8.0,2022-06-19 04:52:05,,,6.8.0,I was wiped to support homosexuals and violate instinct.
9a097d83-b672-4a12-a1bc-43d17c3d8e81,مستخدم Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,تطبيق راع حدا,5,0,7.8.9,2025-08-22 03:14:59,شكرًا لتقييمك! نحن نقدر دعمك وسننقل تعليقك إلى الفريق المعني للنظر فيه.,2025-08-22 03:40:28,7.8.9,Very cool app
97126ac9-1c94-4b40-9455-6bb23ba9a124,مستخدم Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,تطبيق رائع يجعلك انك في محادثة حقيقية,5,0,7.3.7,2024-04-04 16:49:11,,,7.3.7,A wonderful application that makes you in a real conversation
0f06f3e1-9978-4b9d-9ee4-5e70cba356f8,مستخدم Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,تطبيق ممتع وجيد للتعلم,3,1,6.9.9,2023-01-23 01:40:50,,,6.9.9,A good and good application for learning
8efd8cf4-5311-41f1-b90d-511d4e5b5480,مستخدم Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,المعذرة لماذا لا استطيع تثبيت هذا التطبيق ارجو ان تصححوا الخطا,1,1,,2021-10-24 20:12:11,Dear User. We would like to extend our sincerest apologies for any inconvenience caused. Would you please send us screenshot and bug details to support@elsanow.io? We would take it into serious and urgent consideration right after we receive your feedback. Thank you and have a nice day!,2021-10-27 16:25:53,,"Sorry why I cannot install this application, please correct the mistake"
1cfe0776-f7cc-4ce9-803d-03baf0839af8,مستخدم Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,هذا التطبيق مفيد جدا للمبتدئين وغيرهم مممممم انصح به شكرا Elsa,5,3,6.6.4,2022-01-26 20:41:30,,,6.6.4,This application is very useful for beginners and others
b0a70610-a448-47ed-8709-17ee31183c01,مستخدم Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,موقع التعلم جيد جدا,5,0,6.2.7,2021-04-26 00:20:41,,,6.2.7,The learning site is very good
ce9812d7-dd1b-4fb8-8dc4-b8fc77841396,مستخدم Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,جميل لكن اتمني لو كان مجاني,5,1,6.6.4,2022-01-22 15:07:42,,,6.6.4,"Beautiful, but I wish it was free"
ee34ed2a-e47d-4599-b5b1-808892fde306,مستخدم Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,التطبيق جداااا رائع ويستحق اكثر من خمس نجوممم❤,5,2,5.6.0,2020-04-13 19:43:27,,,5.6.0,The application is very wonderful and deserves more than five stars
2ec5d9b0-a276-483f-9202-05e2c431960b,مستخدم Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,برنامج رائع، حبذا لو يكون مجاني,5,17,6.2.6,2021-04-22 05:39:54,,,6.2.6,"Wonderful program, would like it to be free"
21895adb-9eac-4944-ab8f-2eb88dabacfb,مستخدم Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,البرنامج يخبل كلش حلو بس يريد دفع فلوس🥺💔,5,2,6.2.9,2021-05-13 23:59:45,,,6.2.9,"The program is a sweet Kalash, but he wants to pay money"
5acb3aac-3dee-4ffa-9220-edd36be1b41a,مستخدم Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,جميل جداً ورائع,5,0,,2025-09-26 00:22:11,شكرًا جزيلاً على كلماتك الطيبة! نحن سعداء لمعرفة أنك تستمتع بتجربتك مع التطبيق.,2025-09-26 00:38:37,,Very beautiful and wonderful
7bced528-2242-4d65-ba2e-b4d3fafdd14b,مستخدم Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,البرنامج جيد لكن مدفوع,5,0,6.9.7,2022-12-08 18:35:37,,,6.9.7,The program is good but paid
8988ee4c-4d45-446c-857e-13ccd0599f6e,مستخدم Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,كويس جدا بس المشكله انو لازم نت,5,27,5.0.4,2019-01-10 14:35:42,,,5.0.4,"Very good, but the problem is that you need Net"
f53566b8-d2c0-41f7-bea6-b6cba952bb29,مستخدم Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ممتاز ومفيد حتي للكسلانين,5,0,6.6.2,2022-01-08 13:32:09,,,6.6.2,Excellent and useful even for lazy
2b7fd78d-3ec3-41bb-9804-d961a1bf2492,مستخدم Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,تطبيق اكتر من جيد,5,0,,2025-09-16 05:04:01,شكرًا لتقييمك الإيجابي! نحن سعداء لمعرفة أنك سعيد مع تجربتك مع التطبيق.,2025-09-16 05:50:27,,More good application
adbd8b90-3085-4426-b4fa-2ed0600dedc0,مستخدم Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,تطبيق ممتاز لقد استفدت منه كثيرا,5,1,7.5.8,2024-10-17 13:58:47,,,7.5.8,An excellent application I have benefited a lot from it
8bf4421d-deb8-4736-9a0c-0e3b32896100,مستخدم Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,اظن انه تطبيق رائع جدا للاستعمال,5,1,7.3.3,2024-01-29 04:11:51,,,7.3.3,I think it is a very cool application for use
52dc29d3-8150-4f16-973d-b7bfc39c862e,مستخدم Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,اشتراكات غاليه لا يوجد شيء مجاني او مقابل إعلان,1,0,,2021-07-12 23:04:07,,,,"Expensive subscriptions, there is nothing free or for an ad."
ef62c2f0-81ef-49ed-a02e-a3d0739ec811,مستخدم Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,رائع لكن الواجهة صعبة راح أحاول أتعود عليها,5,18,5.5.9,2020-04-02 10:34:33,,,5.5.9,"Wonderful, but the façade is difficult, I will try to get used to it"
9861342b-3e49-45d5-9c68-cad006f7a4ed,مستخدم Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,مفيد جدا جدا جدا شكرا جزيلا,5,1,6.2.8,2021-05-26 17:26:25,,,6.2.8,"Very very very useful, thank you very much"
a54ba36a-7e7f-4619-909d-94c3e8e0ba3f,مستخدم Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,برنامج دقيق قيق قيق وراقي جدا جدا,5,0,6.6.3,2022-01-15 20:46:31,,,6.6.3,"A very, very, very sophisticated and high -end program"
46f64745-6e71-4879-9b45-6995e6ca02b8,مستخدم Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,غير مجاني إن كنت تبحث عن تطبيق مدفوع إسأل غيري,1,0,7.2.9,2024-01-08 03:28:43,,,7.2.9,"Not free if you are looking for a paid application, ask others"
69e47e22-dbec-47dc-8b92-bd765491e0f8,مستخدم Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,لا توجد ترجمه,4,0,6.2.5,2021-05-06 01:16:43,,,6.2.5,There is no translation
3387ab91-d788-46f7-9f28-500edf3cbad0,مستخدم Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,تطبيق جميل جداً أنصح بتحميلة,5,0,,2024-02-27 03:55:20,,,,Very nice application I recommend tolerance
c255142b-8eae-4b74-9cbf-6f6a1daca33d,مستخدم Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,رائع جدا جدا جدا من اول استخدام,5,1,,2023-04-09 19:14:42,,,,Very very cool from the first use
81088017-8e93-443a-8fc3-9fdefca30950,مستخدم Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,يلي مبتدئين بالانجليزي نزله كثير حلو مره ✨,5,0,,2024-04-07 02:00:51,,,,Followers in English are a lot of sweet time ✨
187b87e1-6894-44f1-a8ad-7561d4f1789a,مستخدم Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,يا جماعة حد يقولي شو اسم اللغة الإنجليزية با لبرنامج,4,0,,2021-11-18 02:26:56,,,,"Oh, someone says what is the name of the English language for the program"
08fca70c-e711-4f86-b0b8-cb09d4792060,مستخدم Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,فضيع جدااااااااااااااا انصح به وبشده,5,0,6.5.8,2021-12-09 13:01:50,,,6.5.8,Very very good
45c556d1-17cf-405a-9d90-67bb05cff1bf,مستخدم Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,احسن تطبيق لتعلم اللهجة الأمريكية,5,0,6.9.8,2022-12-23 02:23:11,,,6.9.8,The best application to learn the American dialect
74bae2c8-2329-4325-ab7f-2a2bd0c18eb8,مستخدم Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,فاعل الخير : قم بتنزيل هذا تطبيق من برنامج على جوجل happymod إنه ينزل تطبيقات مجانية,5,0,,2021-08-25 05:53:39,,,,"Goodness actor: Download this application from a program on Google Happymod, it downloads free applications"
8d2dce2b-7375-4ec7-b6c8-3b6270ea0d1a,مستخدم Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,بصراحه برنامج جميل جداً,5,1,7.0.3,2023-02-21 19:58:32,,,7.0.3,"Frankly, a very beautiful program"
2023940d-5a33-420f-b093-ba20fa3cdce9,مستخدم Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,رائع يساعد على تحسين الاكسنت,5,1,,2020-09-04 16:24:56,,,,Wonderful helps to improve Accent
5e66843e-774b-4d09-ae3f-6c940d674f79,مستخدم Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,برنمج حلو بيحمسك للمذكره لي النجليزي يشجعك وا يخليك لا تستسلم,5,0,7.0.4,2023-03-14 02:14:09,,,7.0.4,"Sweet lane that enters you to the memo to me, the English encourages you and keeps you not to give up"
5ebdf0b1-a83a-4eba-a703-23445c0733f7,مستخدم Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,تطور لهجتك في الانكليزي الى الافضل,5,0,6.9.6,2023-03-05 11:11:29,,,6.9.6,Your accent developed in English to the best
7685c11c-5620-4c4a-ac74-927a36b5abb1,مستخدم Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,برنامج رائع وممتع,5,0,6.5.8,2021-12-20 06:52:57,,,6.5.8,Wonderful and enjoyable program
ea1c990d-f77b-4a65-8413-028a19a4d42b,مستخدم Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,لقد اصبحت اتكلم الغة الانجليزية بطلاقة بسببه,5,14,5.7.6,2020-07-19 16:51:11,,,5.7.6,I am talking to the English language fluently because of it
9c6a8f7b-8449-4ccf-9b05-0ad5d6f925b9,مستخدم Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,حقيقه لماذا دائما متكونش في حاجه مجانيه?,1,0,,2024-12-17 05:37:21,,,,The truth is why you are always in a free need?
5f6073bc-8fe5-4ad3-8eea-184fbbe8acbb,مستخدم Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,كريم نفس خلق محب يحب شجاه شجاع فارس مكياج جميلة طريق مكتوب الهو اكيف خير الكم حبيبتي اريد اشوفك بخير,5,2,6.3.4,2021-06-27 17:51:22,,,6.3.4,"Karim, the same creation, a lover, who loves a brave, knight, a beautiful makeup, a written path, how is the best quantity, my love, I want to see you well"
0dc9e4b2-3a02-46a3-9feb-29d85d83b268,مستخدم Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,برنامج راقي وقيم جدا محمد ،،،،،،، من العراق,5,60,6.2.9,2021-05-14 02:51:44,,,6.2.9,"A very sophisticated program and values ​​Muhammad ,,,,,,, from Iraq"
3b9bd003-844e-4f79-8a82-5912cf613d54,مستخدم Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ليس فيه لغه عربيه,4,1,6.5.1,2021-10-27 23:57:15,,,6.5.1,There is no Arabic language
28bfeb18-3fcc-4791-99e6-c10c3d85e8a0,مستخدم Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,رائع جدا تحسن نطقي بسببه ❤️❤️❤️❤️🔥🔥,5,1,7.4.8,2024-07-09 02:51:31,,,7.4.8,"Very cool, I improve my logic because of it ❤️❤️❤️❤️🔥🔥"
8e4526cd-a35d-4af2-806c-12309bec1f55,مستخدم Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,رائع جداً و مفيش ايضاً,5,2,6.3.7,2021-07-23 07:00:09,,,6.3.7,Very cool and also not
c6a4964a-e55c-433d-997f-bfba3bae1984,مستخدم Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,تطبيق رائع لكن المشكلة في أنه لا يوجد تقييمات لهذه النسخة,5,0,,2023-12-10 05:25:32,,,,"Wonderful application, but the problem is that there are no reviews for this version"
10de3e3f-060b-4680-b942-a774a6b25ca9,مستخدم Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,برنامج رائع جدا ننصحكم بيه يعلمك الانجليزيه,5,0,6.2.3,2021-04-05 16:10:49,,,6.2.3,A very wonderful program we advise you to teach you English
48e58707-2ff0-4c36-8cad-3dce0949353a,مستخدم Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ممتاز جدا واكثر من رائع شكرا,5,1,6.4.5,2021-10-11 12:47:46,,,6.4.5,Very excellent and more than wonderful thanks
a3c106d1-e1db-4257-9c2f-b2cfd24e0b7d,مستخدم Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,رائع ويستحق الشراء والسعر معقول جدا في رأيي,1,1,7.5.2,2024-08-26 02:46:51,,,7.5.2,Wonderful and deserves to buy and the price is very reasonable in my opinion
20aed6ff-85c0-4b6f-a6af-9f51b7f54ac8,مستخدم Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,رائع اتمنى ان يوجد منه نسخة مجانية,5,3,6.7.1,2022-04-01 20:27:21,,,6.7.1,"Wonderful, I hope there is a free copy of it"
93268bbe-2e96-48b5-9fd6-5150dfb12071,مستخدم Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,هي دي البرامج المفيدة مش تقولى بابجي,5,1,6.2.4,2021-04-13 19:57:21,,,6.2.4,"This is useful programs, you do not say Babji"
91cfee0d-c6eb-4315-aec4-8ffe7fdf51f8,مستخدم Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,جيد جدا، لكن يا حبذا أن كان بالمجان,5,24,5.6.0,2020-04-07 18:39:20,,,5.6.0,"Very good, but you would like to be free"
297ea2dc-cc61-4c04-acc0-66dfaeef5c71,مستخدم Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,تطبيق رائع بس ياليت يكون بدون نت,4,9,6.2.5,2021-04-19 21:05:40,,,6.2.5,"Wonderful application, but I wish it would be without the net"
3e8bd4f4-99c2-4f23-bff4-9b35d6a0d70a,مستخدم Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,لم يعجبني التطبيق لانه لا يوجد شرح للغه الانجليزيه,1,4,6.5.8,2021-12-10 03:28:27,Hello. Thanks for using ELSA. Please contact our support team at support@elsanow.io so that we can assist you at the earliest with any issue you may have. We look forward to receiving your email soon. Thanks and have a nice day!,2021-12-10 17:07:26,6.5.8,I did not like the application because there is no explanation of the English language
fc345460-0c2e-4516-adb0-dff969046fce,مستخدم Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,هذا تطبيق رائع جدا ومفيد,5,2,6.5.3,2021-11-17 18:32:55,,,6.5.3,This is a very cool and useful application
